content,label
对离子交换树脂要检测哪些项目,1
检测离子交换树脂的目的一是检验新树脂的质量二是掌握树脂使用后的质量变化情况故树脂使用前应有检测数据使用后也应定期半年进行检测,0
离子交换树脂检测之前要清洗和转型阳树脂转为钠型阴树脂转为氯型以便于在统一的基础上分析比较检测的项目有,0
离子交换树脂的全交换容量全交换容量是树脂性能的重要标志交换容量愈大同体积的树脂能吸附的离子愈多周期制水量愈大相应的酸碱耗量也就低检测全交换容量也为了便于选择树脂,0
离子交换树脂的工作交换容量工作交换容量是树脂交换能力的重要技术指标是指动态工作状态下的交换容量工作交换容量的大小与进水离子浓度终点控制树脂层高交换速度等有关因此工作交换容量的测定具有重要的实用价值,0
离子交换树脂的机械强度树脂在使用过程中相互摩擦以及每一运行周期树脂的膨胀与收缩和表面承受压力会使树脂破裂粉碎所以树脂机械强度的检测关系树脂的使用寿命,0
离子交换树脂的密度检测检测树脂的视密度用来计算离子交换塔所需湿树脂的用量湿视密度一般为检测树脂的湿真密度是便于确定反冲洗强度大小并且与混合床树脂分层有很大关系湿真密度一般为左右,0
离子交换树脂所含的水分因为树脂交联网孔内都有一定量的水分与树脂交联度及孔隙率有关交联度越小孔隙率则越大因此检测树脂水分计算出含水率可以间接反映出树脂交联度的大小一般树脂含水率约左右,0
离子交换树脂的颗粒度颗粒大小对树脂交换能力树脂层中水流分布的均匀程度水通过树脂层的压力降以及交换与反洗操作等都有很大影响树脂的颗粒度越小其交换速度越大水力损失也大进出水压差也越大因此颗粒度与运行操作有很大的关系,0
离子交换树脂的中性盐分解容量检测树脂中性盐的分解容量主要是测定树脂中的强酸或强碱基团的组成因此树脂交换基团的组成不同使水中离子交换和吸附强度也不相同另外检测中性盐的分解也是测定树脂交换基团的离解能力离解能力强的离子交换速度快否则就慢检测树脂中性盐分解容量对选用树脂很重要,0
离子交换树脂中灰分及铁含量灰分和铁会沉积在树脂表面堵塞孔隙不易洗脱长期积累会影响树脂交换能力和使用寿命因此需要及时检测采取措施,0
离子交换树脂的耗氧量耗氧量主要是反映树脂受有机物污染的程度树脂受有机物污染之后清洗水耗量剧增工作交换容量降低出水水质差检测树脂耗氧量以判断树脂被污染的程度及时采取有效措施,0
为什么强酸性树脂以钠型出厂而强碱性树脂以氯型出厂,1
强栖性阳离子交换树脂是将聚苯乙烯白色球状颗粒磺化而得过量的硫酸用氢氧化钠中和成钠型并用清水洗涤因此强酸性树脂通常以钠型出厂,0
强碱性阴离子交换树脂是将聚苯乙烯甲基化然后用叔胺胺化最后用盐酸中和过量的胺成氯型并用清水洗涤之因此强碱性阴树脂通常以氯型出厂,0
新树脂为什么也要进行处理如何处理,1
新的离子交换树脂因常含有少量低聚合物和未参加聚合反应的物质除了这些有机物外还往往含有铁铝铜等无机物质因此当树脂与水酸碱或其他溶液相接触时上述可溶性杂质就会转入溶液中而影响水质所以新树脂在使用之前要进行处理,0
具体的处理方法如下,0
用食盐水处理,0
用的食盐水溶液约等于被处理的树脂体积倍浸泡以上然后放尽食盐水用清水漂净使排出水不带黄色如果有杂质及细碎树脂粉末也应漂洗干净,0
用稀盐酸处理,0
用浓度的溶液约等于被处理树脂体积倍浸泡以上然后放尽酸液用清水洗至中性为止,0
用稀氢氧化钠溶液处理,0
用的溶液约等于被处理树脂体积倍浸泡然后放尽碱液用清水洗至中性为止,0
上述处理如采用流速的流动方式处理效果会更好,0
新树脂经处理之后稳定性能会显著提高有的树脂在使用时尚需转型处理,0
如何鉴别失去标签志的树脂,1
在实际工作中由于对树脂保管不善或是其他原因失去了标签志分不清是阴树脂还是阳树脂这时切不可贸然使用必须设法予以鉴别常用方法及步骤如下,0
取被鉴别的树脂样品置于的试管中并用吸管吸去树脂层上部的水,0
加入的溶液摇动并将树脂上部的清液吸去重复操作次,0
加入纯水清洗摇动将树脂上部的清液吸去重复操作次以去除过剩的,0
经过上述操作之后阳树脂转为型树脂阴树脂转为型树脂,0
加入质量分数为的水溶液其中含以酸化摇动并按步骤充分用纯水清洗,0
经过上述处理之后鉴别方法如下,0
如果树脂变成浅绿色则加入溶液摇动用纯水充分清洗经此处理如果树脂颜色变为深蓝色即为强酸性阳离子交换树脂如果树脂的颜色仍为浅绿色则为弱酸性阳离子树脂,0
但如果经上述步骤处理时树脂颜色不变那么需要采取下面方法及步骤,0
加入,0
溶液摇动用倾泻法充分清洗,0
加入酚酞溶液滴摇动用纯水充分清洗,0
经上述处理后鉴别方法如下,0
此时树脂的颜色有两种可能一是仍然不变二是变为红色,0
如果是变为红色时即为强碱性阴离子交换树脂如果仍然不变颜色时需要采取下面的方法,0
加入的盐酸溶液摇动然后用纯水清洗次,0
加入滴甲基红摇动用纯水充分清洗经上述处理后鉴别方法如下,0
如果树脂呈桃红色则为弱碱性阴离子交换树脂如果树脂的颜色仍然不变则为无离子交换能力的其聚物颗粒,0
阴阳离子交换树脂混杂后如何分离,1
在实际工作中常会遇到树脂混杂需要设法分离分离方法将混杂的树脂浸泡在饱和的食盐水溶液中经过一定时间的搅拌利用阴阳树脂的相对密度不同在饱和食盐水溶液中的浮沉性能也不同强碱性阴离子交换树脂会浮在上面层强酸性阳离子交换树脂会沉于底层以此予以分离,0
,0
离子交换树脂的强度为什么会降低,1
离子交换树脂的强度降低造成破碎的原因主要有,0
离子交换树脂由于强氧化剂的作用而分解降低了树脂强度这种情况大都发生在阳树脂例如由于进水余氯控制过高而受到影响但是阴树脂受有机物的严重污染也会降解影响其强度从运行的经验表明有必要使进水的耗氧量降低至以下高锰酸钾法氧化国外有的规定进水耗氧量,0
离子交换树脂由于反复的机械摩擦而损坏如经常反冲洗快速水力输送交换流速过大空气及超声波的擦洗等影响树脂强度,0
由于离子交换树脂有时在高压力高流速状况下运行进出水压差太大树脂受到挤压碎裂而损失其强度,0
由于在运行操作中树脂的容积膨胀太大例如树脂在转型时的膨胀速度过快过大反复胀缩而使树脂强度降低,0
树脂的热稳定性能差使用时水温过高例如凝结水回收水温较高往往会引起树脂碎裂使强度降低,0
由于树脂保管不当失水干燥一旦遇水就会胀裂或是环境温度低于因树脂内部水分冻结而胀裂破碎造成树脂的强度降低,0
离子交换树脂使用后颜色变深说明什么,1
离子交换树脂是一种半透明或透明的物质依其组成的不同其颜色也不一样苯乙烯系树脂均呈黄色丙烯酸系树脂有的无色透明有的呈乳白色一般讲交联剂多原料中杂质多制出的树脂颜色则深,0
离子交换树脂在使用一段时间后由于水中的铁质或有机物的污染其颜色也会变深失效的离子交换树脂的颜色比再生好的树脂要稍深一些,0
因此有时候可以从树脂颜色的变化看出树脂的失效程度,0
树脂受到污染的原因是什么,1
离子交换树脂在运行的过程中如果发现颜色变深树脂交换容量不断地下降清洗水不断地增加出水水质变差周期性制水量不断下降等现象可以认为树脂受到污染污染的原因主要有,0
有机物引起的污染,0
有机物质在水中往往带有负电成为阴离子交换树脂污染的主要物质有机物主要是存在于天然水中的腐殖酸胶团性的有机杂质相对分子质量从至的高分子化合物以及多元有机羧酸等这些物质吸附在树脂上有的占据或者结合了树脂上的活性基团有的使树脂的强碱活性基团碱性降低而降解使树脂降低了离子交换能力这类污染从的监测中可以检出,0
油脂引起的污染,0
水中往往含有油类物质形成膜状物堵塞或包裹了树脂的微孔阻碍树脂微孔中的活性基团进行离子交换,0
悬浮物引起的污染,0
水中悬浮物质紧裹着树脂表面的液膜层从而隔绝了树脂的离子交换过程使树脂受到污染这种污染以阳离子交换树脂为多,0
胶体物质引起的污染,0
水中胶体颗粒常带负离子使阴离子交换树脂受到污染胶体物质中以胶体硅对树脂的危害最大它吸附并在树脂的表面上聚合阻止树脂进行离子交换,0
高价金属离子引起的污染,0
原水中的高价金属离子如混凝剂中高价金属离子的后移等如等扩散进入阳离子交换树脂的内部由于这些高价金属离子的交换势能高与树脂中的固定离子牢固结合形成等从而使这部分的固定离子失去作用丧失了离子交换能力,0
再生剂不纯引起的污染,0
离子交换树脂的再生剂不纯往往混有许多杂质尤其是烧碱中的杂质甚多如等对阴离子交换树脂的污染最为严重,0
此外细菌藻类以及水中含氟氨基酸之类物质等也会不同程度地使树脂受到污染,0
阴离子交换树脂有机物中母有些什么典型症状,1
阴离子交换树脂易受有机物污染中毒如果在操作运行中掌握其典型症状判断其污染状况能及时再生与复苏处理其典型症状大致如下,0
阴离子交换树脂的冲洗用水量逐渐增大这是由于有机物中的羧酸基团与再生剂苛性钠起作用而产生而要使水解恢复至型式需要大量的冲洗水,0
阴床出水电导率逐渐增加值逐渐下降可低至因为再生时未除去的有机物在恢复运行后会游离即泄漏出来而进入出水中由于这种污染是累积性的泄漏会一个周期比一个周期严重,0
二氧化硅过早泄漏有机物存在于树脂床的强碱交换部位使阴离子交换树脂的除硅容量下降,0
经过一段时间后交换容量全面下降,0
什么叫树脂污染指数不同的污染指数情况下采用什么措施,1
污染指数是耗氧量与总阴离子含量或与溶解固形物的比值不同的比值污染指数采取的措施不同如下表,0
在不同污染指数下可采用的措施,0
不需处理,0
二床系统不需处理,0
混床系统采用抗污染性能好的树脂或保护措施如前面有一级除盐且二床系统中用大孔型强碱树脂,0
二床系统采用抗污染性能好的树脂,0
混床系统采用抗污染性能好的树脂并考虑预处理保护措施,0
除上述措施外还应增加预处理保护措施,0
除上述措施外必须用加氯或凝聚澄清,0
,0
,0
,0
,0
,0
耗氧量,0
溶解固形物,0
不需处理,0
采用大孔型树脂,0
采用专门除有机物的树脂,0
加氯凝聚澄清和过滤,0
,0
,0
,0
,0
耗氧量,0
总阴离子量,0
可采用的措施,0
比值,0
污染指数表示方式,0
如何防止树脂受污染和怎样进行处理,1
要防止树脂遭受污染必须控制好各项水处理工艺指标层层把关例如,0
要搞好混凝澄清处理必须正确选择混凝剂并由试验确定最佳的药剂投加量防止铝盐铁盐后移严格控制砂滤器活性炭过滤器出水中的浑浊度要小于化学需氧量小于并通过活性炭过滤来吸附有机物质,0
搞好预处理的杀菌灭藻工作控制好进入阳离子交换器前的余氯量,0
为了防止再生剂中的杂质对树脂引起的污染除了要选用优质再生剂之外对再生剂的运输和贮存过程中的容器要采取防腐措施同时要避免混杂装货要有专用车辆及装贮容器,0
对于可能接触树脂的压缩空气要净化除油要防止从脱除二氧化碳器的鼓风机中吸入未净化的空气水源吸水口附近必须禁止设立油脂码头或油船停靠站防止油脂污染水体,0
定期用压缩空气吹洗树脂以去除悬浮物有机物和铁等这样既可以清除又可以防止树脂沾上污染物,0
虽然用各种措施来防止树脂受到污染但经过一段时间运行之后树脂有时还会受到污染这是除盐水处理中常见的这时可采用以下措施进行处理,0
阴离子型树脂最容易受污染污染程度也最为严重当阴离子型树脂受污染时可以用碱性食盐水法进行处理其要求如下,0
流速,0
,0
,0
,0
,0
循环流动方式,0
浸泡方式,0
值,0
食盐水质量分数,0
碱性食盐水法处理加烧碱是增加腐殖酸之类物质的溶解度并以与之比为的配方来调节值为此法能除去以上的有机物质水溶液适当加热处理效果会更好,0
如果是阳离子型树脂受到污染可用酸或食盐水法除去污染物处理条件如下,0
当严重污染时在碱性食盐水的溶液中加入适量的次氯酸钠一般来氧化腐殖酸有机物使其分解,0
改变阴离子树脂高分子骨架憎水性为亲水性苯乙烯系的高分子骨架是憎水性的与腐殖酸相同这两个高分子的吸引力都很强难以解吸因此可以用亲水性的丙烯酸系高分子骨架分子间吸引力比较弱这样进入树脂的有机物经过碱再生处理容易解吸出来,0
为防止树脂污染使离子交换过程处于良好状态经常有计划地进行树脂的复苏处理是很有必要的,0
速度,0
,0
,0
速度,0
,0
,0
流动方式,0
浸泡时间,0
酸或食盐水质量分数,0
为什么阴离子交换树脂容易变质,1
阴离子交换树脂的化学稳定性要比阳离子交换树脂差所以阴离子树脂对于氧化剂和高温的抵抗能力较弱阴离子树脂最易受到侵害的部位是分子中的氮如季铵型的强碱悸阴树脂在受到氧化剂侵蚀时季铵逐渐变为叔铵仲胺伯胺使得碱性减弱最后降解为非碱性物质这就是阴离子交换树脂的氧化变质过程在此过程中强碱性交换基团逐渐降解减少弱碱性交换基团比例增加阴树脂总的交换基团也在减少开始时阴离子树脂氧化变质的速度最大随后逐渐降低约两年之后氧化变质速度几乎恒定为了防止阴树脂氧化变质在进入阴离子交换塔之前要尽力将水中氧化剂除去运行中要切实控制好水温有的厂为了提高阴树脂的除硅效果将再生剂溶液加温但要注意切不可过高,0
树脂受到铁的污染庆当如何处理,1
树脂受铁的污染颜色变深由深褐色直至完全变黑分析树脂中铁含量如果没有问题如果表示受到严重污染当在为中等污染铁污染时可用的亚硫酸钠溶液浸泡或用接触树脂但在处理之前需用食盐水处理使其树脂失效转型,0
怎样判断树脂受油污染,1
树脂受到油的污染会产生抱团现象这类污染大都发生在阳离子交换树脂油附着于树脂上增加了树脂颗粒的浮力被油污染的树脂颜色呈棕色至黑色判断树脂是否受到油的污染只要取少许树脂加水摇动观察水面是否有彩色出现如果有彩色说明是油的污染受油污染的树脂是非离子型表面活性剂为主的碱性清洗剂处理最为有效,0
有哪些类别的专用树脂,1
承受着离子交换树脂应用技术的发展以水处理技术为中心国内外相继研制出众多类别的专用树脂它们是高纯树脂双层床用树脂移动床用树脂混合床用树脂惰性树脂高流速用树脂高强度树脂耐氧化树脂抗污染树脂抗冻树脂大颗粒树脂粉状树脂食品医药专用树脂农用树脂色谱用树脂吸附树脂以及其他应用树脂包括分析用精制用碳化磁性酶载体用热再生去除有害气体用树脂等这些专用树脂已被广泛应用于各个领域里,0
二水的软化处理,0
,0
为什么要进行水的软化处理,1
天然水中含有各种盐类这些盐类溶解为阳离子和阴离子主要有和等含有这些盐类的水在加热蒸发浓缩的过程中如锅炉用水等离子不断地与水中某些阴离子结合成难溶物质而析出并生成水垢俗称水锈附在锅炉的受热面上由于水垢的导热性能很差从而阻碍了热交换大大降低了锅炉的热效率既浪费燃料又易烧坏部件并危及安全造成不良后果为了消除或减少这些危害就要把水中能形成水垢的硬度成分如钙镁离子还有其他高价金属离子如铁铝锰等因含量很少虽然成垢可略去不计予以去除因此就需要进行水的软化处理,0
什么是原水软化水除盐水纯水和超纯水,1
原水是指未经过处理的水从广义来说对于进入水处理工序前的水也称为该水处理工序的原水例如由水源送入澄清池处理的水称为原水,0
软化水是指将水中硬度主要是指水中钙镁离子去除或降低到一定程度的水其电导率一般为电阻率含盐量为,0
纯水是指水中的强电解质和弱电解质如等去除或降低到一定程度的水其电导率一般为电阻率含盐量,0
生产的影响很大不仅影响生产装置的换热设备产生腐蚀和结垢乃至被迫停产而且还影响产品的质量因此要根据各种生产装置对水质的要求对天然水中的各种杂质采用相应的方法进行必要的处理,0
什么是水中的悬浮物质,1
水中的悬浮物质是颗粒直径约在以上的微粒肉眼可见这些微粒主要是由泥沙黏土原生动物藻类细菌病毒以及高分子有机物等组成常常悬浮在水流之中产生水的浑浊现象这些微粒很不稳定可以通过沉淀和过滤而除去水在静置的时候重的微粒主要是砂子和黏土一类的无机物质会沉下来轻的微粒主要是动植物及其残骸的一类有机化合物会浮于水面上用过滤等分离方法可以除去悬浮物是造成浑浊度色度气味的主要来源它们在水中的含量也不稳定往往随着季节地区的不同而变化,0
什么是水中的胶体物质,1
水中的胶体物质是指直径在之间的微粒胶体是许多分子和离子的集合物天然水中的无机矿物质胶体主要是铁铝和硅的化合物水中的有机胶体物质主要是植物或动物的肢体腐烂和分解而生成的腐殖物其中以湖泊水中的腐殖质含量最多因此常常使水呈黄绿色或褐色,0
由于胶体物质的微粒小重量轻单位体积所具有的表面积很大故其表面具有较大的吸附能力常常吸附着多量的离子而带电同类胶体因带有同性的电荷而相互排斥它们在水中不能相互黏合而处于稳定状态所以胶体颗粒不能藉重力自行沉降而去除一般是在水中加入药剂破坏其稳定使胶体颗粒增大而沉降予以去除,0
为什么水中会对碳钢产生腐蚀,1
二氧化碳是水中存在较多的杂质通常情况下是以游离状态存在水中存在的大量碳酸氢根在低时也是以游离状态存在的于是产生了碳酸平衡问题反应式如下,0
,0
,0
,0
因此水中越多生成越多水的值越低产生酸性的腐蚀性水破坏了碳钢表面生成的保护膜引起碳钢腐蚀其腐蚀的化学反应如下,0
,0
,0
如果除盐水中进入水的电导率即会上升腐蚀性增大因此除盐水箱应当有防止大气中溶入水箱的措施如用或其他惰性气体在水箱顶部空间进行保护可以防止污染纯水水质,0
水中的主要阴阳离子对水质有些什么影响,1
水中主要的阴离子有等其中在水中常与阳离子等组成硬度和碱度它们之间的量的变化要影响水的值变化从这一变化可以知道水的属性是腐蚀型的或是结垢型的因此它们是影响水的性质的主要离子是水中最为常见的阴离子是引起水质腐蚀性的催化剂能强烈地推动和促进金属表面电子的交换反应特别是对水系统的不锈钢材料应力集中处如热应力震荡应力等会引起的富集加速电化学腐蚀过程也是水中较为普遍存在的腐蚀性阴离子使水的电导率上升同时又能与阳离子等生成沉淀而结垢它又不是水中硫酸盐还原菌的营养源,0
水中主要的阳离子有和等其中是水中最为常见的阳离子,0
的存在使水的电导率上升增加了水的不稳定倾向其中是组成水中硬度的主要离子在一定的条件下常在受热设备的表面结垢影响传热效果很易生成的沉淀形成水垢从而产生垢下腐蚀又是铁细菌生长的促进剂,0
为什么有的水会有臭味,1
清净的水是无臭无味无色透明的液体但被污染的水体常会使人感觉有不正常的气体用鼻闻到的称为鼻用口尝到的称为味水的臭味主要来源有,0
水中的水生动物植物或微生物的繁殖和腐烂而发出的臭味,0
水中有机物质的腐败分解而散发的臭味,0
水中溶解气体如及的臭味,0
溶解盐类或泥土的气味,0
排入水体的工业废水所含杂质如石油酚类等的臭味,0
消毒水过程中加入氯气等的气味,0
由于上述的各种原因所以有的水会有臭味例如湖泊沼泽水中因水藻繁殖或有机物过多而带有鱼腥气味及霉烂气味浑浊的河水常有泥土气味或涩味温泉水常带有硫磺气味地下水有时会有硫化氢味含氧量较多的水含硫酸钙量多的水有机物多的水或含高的水常有不正常的甜味水中含有氯化钠而带有咸味水中含有硫酸镁硫酸镁带有苦味含铁水带有涩味生活污水及工业废水的气味更是多种多样,0
什么是水的总固体溶解固体和悬浮固体,1
水中除了溶解气体之外的一切杂质称为固体而水中的固体又可分为溶解固体和悬浮固体这二者的总和即称为水的总固体,0
溶解固体是指水经过过滤之后那些仍然溶于水中的各种无机盐类有机物等悬浮固体是指那些能过滤掉的不溶于水中的泥砂黏土有机物微生物等悬浮物质,0
总固体的测定是蒸干水分再称重得到的因此选定蒸干时的温度有很大的关系一般规定控制在,0
什么是水的浑浊度,1
由于水中含有悬浮及胶体状态的微粒使得原是无色透明的水产生浑浊现象其浑浊的程度称为浑浊度浑浊度是表达水中不同大小不同相对密度不同形状的悬浮物胶体物质浮游生物和微生物等杂质对光所产生的效应并不直接表示水样杂质的含量但与杂质存在的数量相关浑浊度的单位是用度来表示的就是相当于的水中含有的或是白陶土硅藻土时所产生的浑浊程度为度或称杰克逊浑浊度单位为的白陶土悬浮体现代仪器显示的浑浊度是散射浑浊度单位也称最近国际上认为以福尔马肼浊度标准重现性较好选用各国统一标准浑浊度是一种光学效应是光线透过水层时受到阻碍的程度表示水层对于光线散射和吸收的能力它不仅与悬浮物的含时不时有关控制浑浊度是工业水处理的一个重要内容也是一项重要的水质指标根据水的不同用途对浑浊度有不同的要求生活饮用水的浑浊度不得超过度要求循环冷却水处理的补充水浑浊度小于度除盐水处理的进水原水浑浊度应小于度制造人造纤维要求水的浑浊度低于度由于构成浑浊度的悬浮及胶体微粒一般是稳定的并大都带有负电荷所以不进行化学处理就不会沉降在工业水处理中主要是采用混凝澄清和过滤的方法来降低水的浑浊度,0
什么是水的色度,1
水的色度是对天然水或处理后的各种水进行颜色定量测定时的指标,0
天然水是经常显示出浅黄浅褐或黄绿等不同的颜色产生颜色的原因是由于溶于水的腐殖质有机物或有机物质所造成另外当水体受到工业废水的污染时也会呈现不同的颜色这些颜色分为真色与表色真色是由于水中溶解性物质引起的也就是除去水中悬浮物后的颜色而表色是没有除去水中悬浮物时产生的颜色这些颜色的定量程度就是色度色度的测定是用铂钴标准比色法亦即用氯铂酸钾和氯化钴配制成测色度的标准溶液规定水中含有的氯铂酸钾和氯化钴时将铂的浓度为每升时所产生的颜色深浅定为度,0
水色度往往会影响造纸纺织等工业产品的质量各种用途的水对于色度都有一定的要求如生活用水的色度要求小于造纸工业用水的色度要求小于纺织工业的用水色度要求小于染色用水的色度要求小于,0
工业废水可能使水体产生各种各样的颜色但水中腐殖质悬浮泥砂和不溶解矿物质的存在也会使水带有颜色例如黏土能使水带黄色铁的氧化物会使水变褐色硫化物能使水呈浅蓝色藻类使水变绿色腐败的有机物会使水变成黑褐色等等,0
什么是水的硬度,1
水中有些金属阳离子同一些阴离子结合在一起在水被加热的过程中由于蒸发浓缩容易形成水垢附着在受热面上而影响热传导我们把水中这些金属离子的总浓度称为水的硬度如在天然水中最常见的金属离子是钙离子和镁离子它与水中的阴离子如碳酸根离子碳酸氢根离子硫酸根离子氯离子以及硝酸根离子等结合在一起形成钙镁的碳酸盐碳酸氢盐硫酸盐氯化物以及硝酸盐等硬度水中的铁锰锌等金属离子也会形成硬度但由于它们在天然水中的含量很少可以略去不计因此通常就把的总浓度看做水的硬度,0
水的硬度对锅炉用水的影响很大因此应根据各种不同参数的锅炉对水质的要求对水进行软化或除盐处理,0
水的硬度有哪几种,1
水的硬度分为碳酸盐硬度和非碳酸盐硬度两种,0
碳酸盐硬度,0
主要是由钙镁的碳酸氢盐所形成的硬度还有少量的碳酸盐硬度碳酸氢盐硬度经加热之后分解成沉淀物从水中除去故亦称为暂时硬度其反应式如下,0
,0
,0
非碳酸盐硬度,0
主要是由钙镁的硫酸盐氯化物和硝酸盐等盐类所形成的硬度这类硬度不能用加热分解的方法除去故也称为永久硬度如等,0
碳酸盐硬度和非碳酸盐硬度之和称为总硬度,0
水中的含量称为钙硬度,0
水中的含量称为镁硬度,0
当水中的总硬度小于总碱度时它们之差称为负硬度,0
硬度的单位是如何表示的,1
硬度的常用单位是或过去常用的当量浓度现已停用换算时,0
,0
,0
由于硬度并非是由单一的金属离子或盐类形成的因此为了有一个统一的比较标准有必要换算为另一种盐类通常用或者是的质量浓度来表示当硬度为时等于的或等于的此外各国也有的用德国度法国度来表示硬度德国度等于的法国度等于的相当于德国度法国度,0
硬水对工业生产有什么危害,1
硬水作为工业生产用的冷却水会使换热器结水垢严重的不仅会阻碍水流通道使热交换效果大大降低影响生产的顺利进行甚至被迫停产结垢还会产生垢下腐蚀会使换热器穿孔而损坏不仅物料漏损而且增加设备投资费用浪费钢材硬水用于洗涤也往往影响产品质量如纺织印染会造成织物的斑点不仅影响美观而且影响强度硬水作为锅炉用水在锅内加热后经过蒸发浓缩过程使锅炉受热面结水垢而水垢的导热性能极差,0
水垢的导热性能只有钢材的几百分之一在锅炉内结垢之后如果仍要达到无水垢时同样的炉水温度势必要提高受热面的壁温例如的锅炉壁温为当硅酸盐水垢达厚时要达到同样的炉水温度壁温要提高到此时钢板的强度自降至严重的会引起爆裂事故金属温度升高还会使金属伸长长的钢板每升高伸长增加材料应力导致损坏此外结垢之后使受热面的传热情况变坏燃烧热也不能很好地传给水降低了锅炉的热效率从而白白浪费燃料如结有厚硫酸盐水垢就要浪费燃料以上并使锅炉的出力大为降低结水垢之后还得经常清洗不仅影响生产且而降低锅炉使用寿命还要耗费人力物力因此硬水对工业生产的危害很大必须根据产品或设备对水质的要求对硬水进行软化除盐或其他有效的水处理,0
什么是水的碱度水中的碱度有哪几种形式存在,1
水的碱度是指水中能够接受离子与强酸进行中和反应的物质含量水中产生碱度的物质主要由碳酸盐产生的碳酸盐碱度和碳酸氢盐产生的碳酸氢盐碱度以及由氢氧化物存在和强碱弱酸盐水解而产生的氢氧化物碱度所以碱度是表示水中及其他一些弱酸盐类的总和这些盐类的水溶液都呈碱性可以用酸来中和然而在天然水中碱度主要是由的盐类所组成可认为,0
总碱度,0
当值大于时可略去故,0
,0
,0
形成水中碱度的物质碳酸盐和碳酸氢盐可以共存碳酸盐和氢氧化物也可以共存然而碳酸氢盐与氢氧化物不能同时存在它们在水中能起如下反应,0
,0
由此可见碳酸盐碳酸氢盐氢氧化物可以在水中单独存在除此之外还有两种碱度的组合所以水中的碱度有五种形式存在即,0
碳酸氢盐碱度,0
碳酸盐碱度,0
氢氧化物碱度,0
碳酸氢盐和碳酸盐碱度,0
,0
碳酸盐和氢氧化物碱度,0
,0
,0
,0
水中各种碱度的相互关系如何,1
水中的碱度是用盐酸中和的方法来测定的在滴定水的碱度时采用两种指示剂来指示滴定的终点,0
用酚酞作指示剂时滴定的终点为称为酚酞碱度或碱度此时水中的氢氧化物全部被中和碳酸盐转化为碳酸氢盐就是碳酸盐被中和了一半即碱度,0
,0
全部,0
用甲基橙作指示剂时滴定的终点为称为甲基橙碱度或碱度此时水中的氢氧化物碳酸盐及碳酸氢盐全部被中和所测得的水中各种弱酸盐类的总和因此又称为总碱度即碱度全部,0
全部,0
全部,0
如果水中单独存在碱度水的水中同时存在时如水中只有存在时当共同存在时单一的存在时但时水中碱度也只有存在此时的值变化只与和游离的含量有关,0
如何根据硬度和碱度的关系了解水质,1
天然水中的硬度主要是指等金属离子水中的碱度主要是指碳酸氢盐碱度而水中主要存在的离子有和等水中的硬度与硬度之间的关系分为三种情况,0
碱度硬度以计,0
,0
,0
,0
,0
,0
,0
水中的硬度都变成为碳酸氢盐并同时还有的碳酸氢盐但没有非碳酸盐硬度在此时碱度减去硬度所得的差值等于的碳酸氢盐这部分多出的的碳酸氢盐碱度即所谓过剩碱度亦称为负硬度,0
碱度硬度以计,0
即,0
,0
此时只有的硬度及其碳酸氢盐碱度既无非碳酸盐硬度亦无的碳酸氢盐,0
碱度硬度以计,0
即,0
此时又有两种情况一是,0
,0
的钙硬水此时水中有非碳酸盐硬度的存在但没有镁的碳酸盐硬度,0
另一种情况是,0
,0
的镁硬水水中有镁的碳酸盐硬度的存在但没有钙的非碳酸盐硬度存在而有镁的非碳酸盐硬度的存在,0
但上述两种情况无论是哪种水中都有非碳酸盐的硬度存在而没有的碳酸氢盐存在,0
什么是水的酸度,1
水的酸度是指水中所含能提供离子与强碱如等发生中和反应的物质总量这些物质能够放出或者经过水解能产生水中形成酸度的物质有三部分,0
水中存在的强酸能全部离解出如硫酸盐酸硝酸等,0
水中存在的弱酸物质如游离的二氧化碳碳酸硫化氢醋酸和各种有机酸等,0
,0
,0
,0
,0
,0
,0
,0
,0
水中存在的强酸弱碱组成的盐类如铝铁铵等离子与强酸所组成的盐类等,0
天然水中酸度的组成主要是弱酸也就是碳酸天然水中在一般的情况下不含强酸酸度,0
水中酸度的测定是用强碱的标准溶液如,0
来滴定如用甲基橙指示剂所测得的酸度是指强酸酸度和强酸弱碱形成盐类的酸度而用酚酞指示剂所测得的酸度包括了上述三部分酸度即称为总酸度,0
,0
何谓水的电阻率,1
在测定水的导电性能时与水的电阻值大小有关电阻值大导电性能差电阻值小导电性能就良好根据欧姆定律在水温一定的情况下水的电阻值大小与电极的垂直截面积成反比与电极之间的距离成正比如下式,0
,0
式中电阻率或称比电阻,0
电阻的单位为欧姆欧代号或用微欧等于电阻率的国际制单位为欧米,0
如果电极的截面积做成两电极间的距离为电阻率的单位为时那么电阻值就等于电阻率值,0
水的电阻率的大小与水中含盐量的多少水中离子含量离子的电荷数以及离子的运动速度有关因此纯净的水电阻率很大超纯水电阻率就更大水越纯电阻率越大,0
,0
,0
何谓水的电导度和电导率和电阻率之间有何关系,0
由于水中含有各种溶解盐类并以离子的形态存在当水中插入一对电极时通电之后在电场的作用下带电的离子就产生一定方向的移动水中阴离子移向阳极阳离子移向阴极使水溶液起导电作用水的导电能力的强弱程度就称为电导度或称电导电导度反映了水中含盐量的多少是水的纯净程度的一个重要指标水越纯净含盐量越少电阻越大电导度越小超纯水几乎不能导电电导的大小等于电阻值的倒数即,0
,0
式中电阻,0
